p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost,top_cost,memory_style,hyper_parametr
1.0,true,5,0.0,,0.2,1.0,1,196,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,197,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,198,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,199,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,200,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,201,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,202,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,203,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,204,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,205,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,206,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,207,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,208,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,209,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,210,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,211,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,212,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,213,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,214,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,215,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,216,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,217,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,218,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,219,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,220,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,221,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,222,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,223,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,224,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,225,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,226,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,227,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,228,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,229,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,230,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,231,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,232,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,233,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,234,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,235,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,236,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,237,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,238,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,239,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,240,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,241,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,242,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,243,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,244,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,245,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,246,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,247,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,248,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,1,249,632,632,6322,1000
1.0,true,5,0.0,,0.2,1.0,2,0,2147483647,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,1,1704,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,2,1704,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,3,1770,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,4,1822,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,5,1824,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,6,1240,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,7,1746,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,8,1408,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,9,1126,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,10,1116,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,11,1210,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,12,1324,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,13,1786,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,14,1888,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,15,1702,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,16,1552,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,17,1066,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,18,1344,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,19,1636,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,20,1406,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,21,1284,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,22,1534,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,23,1644,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,24,1044,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,25,836,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,26,842,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,27,1086,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,28,1086,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,29,806,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,30,856,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,31,976,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,32,976,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,33,856,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,34,840,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,35,840,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,36,704,2147483647,21474836472,1000
1.0,true,5,0.0,,0.2,1.0,2,37,808,2147483647,8562,1000
1.0,true,5,0.0,,0.2,1.0,2,38,808,2147483647,8562,1000
1.0,true,5,0.0,,0.2,1.0,2,39,808,2147483647,8562,1000
1.0,true,5,0.0,,0.2,1.0,2,40,572,2147483647,8562,1000
1.0,true,5,0.0,,0.2,1.0,2,41,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,42,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,43,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,44,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,45,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,46,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,47,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,48,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,49,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,50,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,51,572,2147483647,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,52,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,53,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,54,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,55,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,56,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,57,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,58,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,59,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,60,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,61,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,62,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,63,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,64,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,65,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,66,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,67,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,68,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,69,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,70,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,71,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,72,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,73,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,74,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,75,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,76,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,77,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,78,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,79,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,80,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,81,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,82,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,83,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,84,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,85,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,86,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,87,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,88,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,89,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,90,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,91,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,92,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,93,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,94,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,95,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,96,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,97,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,98,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,99,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,100,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,101,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,102,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,103,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,104,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,105,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,106,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,107,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,108,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,109,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,110,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,111,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,112,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,113,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,114,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,115,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,116,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,117,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,118,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,119,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,120,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,121,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,122,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,123,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,124,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,125,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,126,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,127,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,128,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,129,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,130,572,812,8122,1000
1.0,true,5,0.0,,0.2,1.0,2,131,572,812,8122,1000
