p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost,top_cost,memory_style,hyper_parametr
1.0,true,5,0.0,,0.2,1.0,1,149,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,150,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,151,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,152,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,153,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,154,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,155,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,156,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,157,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,158,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,159,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,160,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,161,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,162,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,163,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,164,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,165,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,166,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,167,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,168,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,169,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,170,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,171,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,172,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,173,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,174,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,175,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,176,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,177,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,178,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,179,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,180,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,181,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,182,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,183,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,184,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,185,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,186,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,187,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,188,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,189,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,190,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,191,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,192,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,193,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,194,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,195,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,196,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,197,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,198,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,199,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,200,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,201,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,202,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,203,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,204,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,205,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,206,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,207,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,208,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,209,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,210,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,211,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,212,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,213,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,214,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,215,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,216,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,217,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,218,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,219,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,220,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,221,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,222,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,223,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,224,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,225,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,226,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,227,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,228,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,229,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,230,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,231,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,232,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,233,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,234,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,235,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,236,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,237,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,238,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,239,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,240,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,241,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,242,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,243,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,244,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,245,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,246,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,247,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,248,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,1,249,590,590,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,0,2147483647,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,1,1704,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,2,1704,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,3,1450,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,4,1676,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,5,1390,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,6,1052,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,7,1110,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,8,1236,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,9,904,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,10,952,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,11,1262,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,12,942,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,13,1010,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,14,1272,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,15,1060,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,16,1132,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,17,1072,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,18,1060,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,19,1018,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,20,1018,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,21,964,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,22,928,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,23,1110,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,24,1042,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,25,914,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,26,914,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,27,1120,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,28,1152,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,29,838,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,30,876,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,31,876,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,32,772,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,33,920,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,34,920,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,35,1028,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,36,1346,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,37,1028,2147483647,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,38,940,696,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,39,808,696,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,40,830,696,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,41,850,696,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,42,876,696,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,43,876,696,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,44,876,892,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,45,850,892,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,46,702,872,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,47,702,872,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,48,1314,852,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,49,996,852,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,50,996,852,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,51,908,948,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,52,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,53,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,54,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,55,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,56,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,57,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,58,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,59,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,60,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,61,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,62,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,63,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,64,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,65,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,66,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,67,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,68,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,69,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,70,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,71,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,72,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,73,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,74,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,75,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,76,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,77,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,78,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,79,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,80,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,81,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,82,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,83,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,84,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,85,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,86,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,87,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,88,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,89,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,90,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,91,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,92,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,93,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,94,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,95,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,96,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,97,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,98,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,99,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,100,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,101,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,102,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,103,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,104,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,105,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,106,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,107,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,108,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,109,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,110,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,111,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,112,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,113,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,114,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,115,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,116,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,117,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,118,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,119,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,120,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,121,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,122,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,123,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,124,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,125,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,126,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,127,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,128,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,129,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,130,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,131,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,132,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,133,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,134,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,135,702,690,03,0.0
1.0,true,5,0.0,,0.2,1.0,2,136,702,690,03,0.0
